Timestamp,Date,Hour,Open,High,Low,Close_Futures_LTP,Volume,Security_ID,Dhan_Source,Commodity,Futures_Basis_Proxy,Basis_Diff_d1
2026-04-09 14:00,2026-04-09,14,126621.0,126750.0,126621.0,126750.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,129.0,-125.0
2026-04-09 15:00,2026-04-09,15,126750.0,126750.0,126600.0,126600.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-150.0,-279.0
2026-04-09 16:00,2026-04-09,16,126600.0,126600.0,126600.0,126600.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,150.0
2026-04-09 17:00,2026-04-09,17,126600.0,127291.0,126600.0,127175.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,575.0,575.0
2026-04-09 18:00,2026-04-09,18,127175.0,127175.0,126856.0,126856.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-319.0,-894.0
2026-04-09 19:00,2026-04-09,19,126856.0,127500.0,126856.0,127415.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,559.0,878.0
2026-04-09 20:00,2026-04-09,20,127415.0,127415.0,127083.0,127083.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-332.0,-891.0
2026-04-09 21:00,2026-04-09,21,127083.0,127580.0,127083.0,127570.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,487.0,819.0
2026-04-09 22:00,2026-04-09,22,127570.0,127570.0,127256.0,127256.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-314.0,-801.0
2026-04-09 23:00,2026-04-09,23,127256.0,127256.0,127160.0,127160.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-96.0,218.0
2026-04-10 09:00,2026-04-10,9,127215.0,127479.0,127215.0,127479.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,264.0,360.0
2026-04-10 10:00,2026-04-10,10,127479.0,127479.0,127440.0,127440.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-39.0,-303.0
2026-04-10 11:00,2026-04-10,11,127440.0,127451.0,127440.0,127451.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,11.0,50.0
2026-04-10 12:00,2026-04-10,12,127451.0,127451.0,126917.0,126917.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-534.0,-545.0
2026-04-10 13:00,2026-04-10,13,126917.0,127001.0,126917.0,127001.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,84.0,618.0
2026-04-10 14:00,2026-04-10,14,127001.0,127128.0,126500.0,127128.0,22.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,127.0,43.0
2026-04-10 15:00,2026-04-10,15,127128.0,127215.0,127107.0,127215.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,87.0,-40.0
2026-04-10 16:00,2026-04-10,16,127215.0,127215.0,127215.0,127215.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-87.0
2026-04-10 17:00,2026-04-10,17,127215.0,127449.0,127172.0,127172.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-43.0,-43.0
2026-04-10 18:00,2026-04-10,18,127172.0,127172.0,127172.0,127172.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,43.0
2026-04-10 19:00,2026-04-10,19,127172.0,127610.0,127172.0,127610.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,438.0,438.0
2026-04-10 20:00,2026-04-10,20,127610.0,127610.0,127610.0,127610.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-438.0
2026-04-10 21:00,2026-04-10,21,127610.0,127610.0,127079.0,127079.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-531.0,-531.0
2026-04-10 22:00,2026-04-10,22,127079.0,127273.0,127079.0,127273.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,194.0,725.0
2026-04-10 23:00,2026-04-10,23,127273.0,127449.0,127273.0,127449.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,176.0,-18.0
2026-04-13 09:00,2026-04-13,9,126201.0,126727.0,126166.0,126300.0,9.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,99.0,-77.0
2026-04-13 10:00,2026-04-13,10,126300.0,126400.0,126300.0,126367.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,67.0,-32.0
2026-04-13 11:00,2026-04-13,11,126367.0,127858.0,126367.0,126686.0,64.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,319.0,252.0
2026-04-13 12:00,2026-04-13,12,126686.0,126686.0,126686.0,126686.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-319.0
2026-04-13 13:00,2026-04-13,13,126686.0,126799.0,126548.0,126799.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,113.0,113.0
2026-04-13 14:00,2026-04-13,14,126799.0,126799.0,126512.0,126512.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-287.0,-400.0
2026-04-13 15:00,2026-04-13,15,126512.0,126512.0,126512.0,126512.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,287.0
2026-04-13 16:00,2026-04-13,16,126512.0,126512.0,126512.0,126512.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-13 17:00,2026-04-13,17,126512.0,126512.0,126454.0,126454.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-58.0,-58.0
2026-04-13 18:00,2026-04-13,18,126454.0,126759.0,126454.0,126622.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,168.0,226.0
2026-04-13 19:00,2026-04-13,19,126622.0,126949.0,126622.0,126949.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,327.0,159.0
2026-04-13 20:00,2026-04-13,20,126949.0,126949.0,126547.0,126547.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-402.0,-729.0
2026-04-13 21:00,2026-04-13,21,126547.0,126547.0,126547.0,126547.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,402.0
2026-04-13 22:00,2026-04-13,22,126547.0,126734.0,126547.0,126734.0,21.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,187.0,187.0
2026-04-13 23:00,2026-04-13,23,126734.0,126867.0,126601.0,126855.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,121.0,-66.0
2026-04-14 17:00,2026-04-14,17,129000.0,129000.0,127026.0,127301.0,11.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-1699.0,-1820.0
2026-04-14 18:00,2026-04-14,18,158401.0,158401.0,158401.0,158401.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,1699.0
2026-04-14 19:00,2026-04-14,19,158401.0,158401.0,158401.0,158401.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-14 20:00,2026-04-14,20,158401.0,158401.0,158401.0,158401.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-14 21:00,2026-04-14,21,158401.0,158401.0,158401.0,158401.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-14 22:00,2026-04-14,22,158401.0,158401.0,158401.0,158401.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-14 23:00,2026-04-14,23,158401.0,158401.0,158401.0,158401.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-15 09:00,2026-04-15,9,128650.0,128678.0,128302.0,128564.0,11.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-86.0,-86.0
2026-04-15 10:00,2026-04-15,10,128600.0,128865.0,128600.0,128639.0,21.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,39.0,125.0
2026-04-15 11:00,2026-04-15,11,128639.0,128670.0,128501.0,128661.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,22.0,-17.0
2026-04-15 12:00,2026-04-15,12,128661.0,128661.0,128371.0,128371.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-290.0,-312.0
2026-04-15 13:00,2026-04-15,13,128371.0,128596.0,128371.0,128397.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,26.0,316.0
2026-04-15 14:00,2026-04-15,14,128397.0,128670.0,128269.0,128269.0,9.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-128.0,-154.0
2026-04-15 15:00,2026-04-15,15,128269.0,128381.0,127980.0,128152.0,12.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-117.0,11.0
2026-04-15 16:00,2026-04-15,16,128152.0,128191.0,128152.0,128191.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,39.0,156.0
2026-04-15 17:00,2026-04-15,17,128191.0,128599.0,128191.0,128599.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,408.0,369.0
2026-04-15 18:00,2026-04-15,18,128599.0,128700.0,128450.0,128700.0,18.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,101.0,-307.0
2026-04-15 19:00,2026-04-15,19,128700.0,128894.0,128612.0,128612.0,13.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-88.0,-189.0
2026-04-15 20:00,2026-04-15,20,128612.0,128612.0,128240.0,128240.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-372.0,-284.0
2026-04-15 21:00,2026-04-15,21,128240.0,128663.0,128191.0,128615.0,13.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,375.0,747.0
2026-04-15 22:00,2026-04-15,22,159634.0,159634.0,159634.0,159634.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-375.0
2026-04-15 23:00,2026-04-15,23,159634.0,159634.0,159634.0,159634.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-16 09:00,2026-04-16,9,128840.0,128847.0,128432.0,128639.0,18.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-201.0,-201.0
2026-04-16 10:00,2026-04-16,10,128591.0,128777.0,128591.0,128681.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,90.0,291.0
2026-04-16 11:00,2026-04-16,11,128681.0,128681.0,128533.0,128533.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-148.0,-238.0
2026-04-16 12:00,2026-04-16,12,128533.0,128533.0,128533.0,128533.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,148.0
2026-04-16 13:00,2026-04-16,13,128533.0,128533.0,128450.0,128450.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-83.0,-83.0
2026-04-16 14:00,2026-04-16,14,128425.0,128425.0,128425.0,128425.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,83.0
2026-04-16 15:00,2026-04-16,15,160166.0,160166.0,159840.0,159840.0,5.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,-326.0,-326.0
2026-04-16 16:00,2026-04-16,16,159840.0,159840.0,159840.0,159840.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,326.0
2026-04-16 17:00,2026-04-16,17,159840.0,159840.0,159840.0,159840.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-16 18:00,2026-04-16,18,159840.0,160192.0,159840.0,160192.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,352.0,352.0
2026-04-16 19:00,2026-04-16,19,160192.0,160192.0,160192.0,160192.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-352.0
2026-04-16 20:00,2026-04-16,20,160192.0,160192.0,160192.0,160192.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-16 21:00,2026-04-16,21,160192.0,160192.0,160192.0,160192.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-16 22:00,2026-04-16,22,160192.0,160192.0,160192.0,160192.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-16 23:00,2026-04-16,23,160192.0,160192.0,160192.0,160192.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-17 09:00,2026-04-17,9,127930.0,127930.0,127687.0,127762.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-168.0,-168.0
2026-04-17 10:00,2026-04-17,10,127762.0,127762.0,127657.0,127746.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-16.0,152.0
2026-04-17 11:00,2026-04-17,11,127746.0,127746.0,127221.0,127269.0,9.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-477.0,-461.0
2026-04-17 12:00,2026-04-17,12,127269.0,127416.0,127228.0,127350.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,81.0,558.0
2026-04-17 13:00,2026-04-17,13,127350.0,127466.0,127350.0,127416.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,66.0,-15.0
2026-04-17 14:00,2026-04-17,14,127416.0,127721.0,127416.0,127697.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,281.0,215.0
2026-04-17 15:00,2026-04-17,15,159231.0,159250.0,159202.0,159202.0,3.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,-29.0,-310.0
2026-04-17 16:00,2026-04-17,16,159202.0,159202.0,159202.0,159202.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,29.0
2026-04-17 17:00,2026-04-17,17,159202.0,159202.0,159202.0,159202.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-17 18:00,2026-04-17,18,159202.0,160000.0,159202.0,160000.0,4.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,798.0,798.0
2026-04-17 19:00,2026-04-17,19,160000.0,160701.0,160000.0,160701.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,701.0,-97.0
2026-04-17 20:00,2026-04-17,20,160701.0,160701.0,160701.0,160701.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-701.0
2026-04-17 21:00,2026-04-17,21,160701.0,160701.0,160701.0,160701.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-17 22:00,2026-04-17,22,160701.0,160701.0,160701.0,160701.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-17 23:00,2026-04-17,23,160701.0,160701.0,160701.0,160701.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-20 09:00,2026-04-20,9,127544.0,127839.0,127373.0,127758.0,20.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,214.0,214.0
2026-04-20 10:00,2026-04-20,10,127735.0,127735.0,127555.0,127555.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-180.0,-394.0
2026-04-20 11:00,2026-04-20,11,127555.0,127814.0,127555.0,127814.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,259.0,439.0
2026-04-20 12:00,2026-04-20,12,159120.0,159120.0,159120.0,159120.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-259.0
2026-04-20 13:00,2026-04-20,13,159120.0,159120.0,159120.0,159120.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-20 14:00,2026-04-20,14,159120.0,159120.0,159120.0,159120.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-20 15:00,2026-04-20,15,159120.0,159120.0,159100.0,159100.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,-20.0,-20.0
2026-04-20 16:00,2026-04-20,16,159100.0,159100.0,159100.0,159100.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,20.0
2026-04-20 17:00,2026-04-20,17,159100.0,159100.0,159100.0,159100.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-20 18:00,2026-04-20,18,159100.0,159834.0,159100.0,159834.0,2.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,734.0,734.0
2026-04-20 19:00,2026-04-20,19,159834.0,159834.0,159834.0,159834.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-734.0
2026-04-20 20:00,2026-04-20,20,159834.0,159834.0,159379.0,159379.0,2.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,-455.0,-455.0
2026-04-20 21:00,2026-04-20,21,159379.0,159379.0,159379.0,159379.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,455.0
2026-04-20 22:00,2026-04-20,22,159379.0,159379.0,159379.0,159379.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-20 23:00,2026-04-20,23,159379.0,159379.0,159379.0,159379.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-21 09:00,2026-04-21,9,128418.0,128534.0,128343.0,128375.0,16.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-43.0,-43.0
2026-04-21 10:00,2026-04-21,10,128375.0,128504.0,128199.0,128199.0,31.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-176.0,-133.0
2026-04-21 11:00,2026-04-21,11,128199.0,128340.0,128081.0,128187.0,31.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-12.0,164.0
2026-04-21 12:00,2026-04-21,12,128087.0,128087.0,128075.0,128075.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-12.0,0.0
2026-04-21 13:00,2026-04-21,13,128075.0,128134.0,128018.0,128124.0,12.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,49.0,61.0
2026-04-21 14:00,2026-04-21,14,128124.0,128144.0,128116.0,128116.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-8.0,-57.0
2026-04-21 15:00,2026-04-21,15,128116.0,128116.0,128116.0,128116.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,8.0
2026-04-21 16:00,2026-04-21,16,128116.0,128262.0,128116.0,128262.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,146.0,146.0
2026-04-21 17:00,2026-04-21,17,128262.0,128353.0,128262.0,128353.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,91.0,-55.0
2026-04-21 18:00,2026-04-21,18,128107.0,128227.0,127807.0,127807.0,12.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-300.0,-391.0
2026-04-21 19:00,2026-04-21,19,127807.0,128103.0,127807.0,128047.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,240.0,540.0
2026-04-21 20:00,2026-04-21,20,128047.0,128047.0,127294.0,127663.0,58.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-384.0,-624.0
2026-04-21 21:00,2026-04-21,21,127663.0,127663.0,127167.0,127167.0,12.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-496.0,-112.0
2026-04-21 22:00,2026-04-21,22,127167.0,127235.0,126507.0,126899.0,28.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-268.0,228.0
2026-04-21 23:00,2026-04-21,23,126780.0,127149.0,126780.0,127070.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,290.0,558.0
2026-04-22 09:00,2026-04-22,9,127708.0,127741.0,127641.0,127741.0,9.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,33.0,-257.0
2026-04-22 10:00,2026-04-22,10,127741.0,127850.0,127521.0,127850.0,10.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,109.0,76.0
2026-04-22 11:00,2026-04-22,11,127850.0,127850.0,127650.0,127650.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-200.0,-309.0
2026-04-22 12:00,2026-04-22,12,127650.0,127800.0,127650.0,127800.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,150.0,350.0
2026-04-22 13:00,2026-04-22,13,127800.0,127800.0,127800.0,127800.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-150.0
2026-04-22 14:00,2026-04-22,14,127800.0,127800.0,127490.0,127575.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-225.0,-225.0
2026-04-22 15:00,2026-04-22,15,127575.0,127575.0,127398.0,127398.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-177.0,48.0
2026-04-22 16:00,2026-04-22,16,127398.0,127550.0,127398.0,127550.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,152.0,329.0
2026-04-22 17:00,2026-04-22,17,127550.0,127550.0,127454.0,127454.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-96.0,-248.0
2026-04-22 18:00,2026-04-22,18,127454.0,127454.0,127372.0,127374.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-80.0,16.0
2026-04-22 19:00,2026-04-22,19,127374.0,127410.0,127374.0,127410.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,36.0,116.0
2026-04-22 20:00,2026-04-22,20,127410.0,127410.0,127132.0,127132.0,6.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-278.0,-314.0
2026-04-22 21:00,2026-04-22,21,158012.0,158012.0,158012.0,158012.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,278.0
2026-04-22 22:00,2026-04-22,22,158012.0,158012.0,158012.0,158012.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-22 23:00,2026-04-22,23,158012.0,158012.0,158012.0,158012.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-23 09:00,2026-04-23,9,126755.0,126770.0,126755.0,126770.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,15.0,15.0
2026-04-23 10:00,2026-04-23,10,126770.0,126963.0,126770.0,126963.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,193.0,178.0
2026-04-23 11:00,2026-04-23,11,126802.0,127014.0,126802.0,127014.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,212.0,19.0
2026-04-23 12:00,2026-04-23,12,127014.0,127094.0,126858.0,126858.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-156.0,-368.0
2026-04-23 13:00,2026-04-23,13,126858.0,126858.0,126858.0,126858.0,0.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,156.0
2026-04-23 14:00,2026-04-23,14,126858.0,126900.0,126770.0,126770.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-88.0,-88.0
2026-04-23 15:00,2026-04-23,15,126770.0,126850.0,126650.0,126650.0,4.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-120.0,-32.0
2026-04-23 16:00,2026-04-23,16,126650.0,126710.0,126615.0,126701.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,51.0,171.0
2026-04-23 17:00,2026-04-23,17,126701.0,127342.0,126701.0,127342.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,641.0,590.0
2026-04-23 18:00,2026-04-23,18,127342.0,127342.0,127340.0,127340.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-2.0,-643.0
2026-04-23 19:00,2026-04-23,19,127340.0,127340.0,127000.0,127000.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-340.0,-338.0
2026-04-23 20:00,2026-04-23,20,127000.0,127290.0,127000.0,127044.0,16.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,44.0,384.0
2026-04-23 21:00,2026-04-23,21,127044.0,127044.0,127040.0,127040.0,1.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-4.0,-48.0
2026-04-23 22:00,2026-04-23,22,127040.0,127234.0,127040.0,127234.0,12.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,194.0,198.0
2026-04-23 23:00,2026-04-23,23,127234.0,127234.0,126759.0,126800.0,17.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-434.0,-628.0
2026-04-24 09:00,2026-04-24,9,126663.0,126718.0,126355.0,126355.0,7.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-308.0,126.0
2026-04-24 10:00,2026-04-24,10,126259.0,126589.0,126259.0,126589.0,8.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,330.0,638.0
2026-04-24 11:00,2026-04-24,11,126524.0,126760.0,126414.0,126419.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,-105.0,-435.0
2026-04-24 12:00,2026-04-24,12,126419.0,126511.0,126344.0,126511.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,92.0,197.0
2026-04-24 13:00,2026-04-24,13,126511.0,126515.0,126500.0,126515.0,2.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,4.0,-88.0
2026-04-24 14:00,2026-04-24,14,126515.0,126674.0,126515.0,126550.0,3.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,35.0,31.0
2026-04-24 15:00,2026-04-24,15,157369.0,157369.0,157369.0,157369.0,2.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,-35.0
2026-04-24 16:00,2026-04-24,16,157369.0,157369.0,157176.0,157176.0,1.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,-193.0,-193.0
2026-04-24 17:00,2026-04-24,17,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,193.0
2026-04-24 18:00,2026-04-24,18,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-24 19:00,2026-04-24,19,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-24 20:00,2026-04-24,20,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-24 21:00,2026-04-24,21,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-24 22:00,2026-04-24,22,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-24 23:00,2026-04-24,23,157176.0,157176.0,157176.0,157176.0,0.0,483079,Dhan HQ Paid API v2 (Client 1112620458),Gold,0.0,0.0
2026-04-27 09:00,2026-04-27,9,127099.0,127263.0,126404.0,127122.0,5.0,562055,Dhan HQ Paid API v2 (Client 1112620458),Gold,23.0,23.0
