Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2025-10-10,25850.0,25990.0,25850.0,25950.0,9.2,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,100.0,30.0
2025-10-13,25810.0,25880.0,25730.0,25810.0,13.999999999999998,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,-100.0
2025-10-14,25750.0,25750.0,25700.0,25740.0,9.2,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,-10.0,-10.0
2025-10-15,25600.0,25600.0,25600.0,25600.0,3.1999999999999997,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,10.0
2025-10-16,25600.0,25600.0,25600.0,25600.0,13.999999999999998,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-17,25500.0,25500.0,25500.0,25500.0,4.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-20,25530.0,25540.0,25530.0,25540.0,4.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,10.0,10.0
2025-10-21,25540.0,25540.0,25540.0,25540.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,-10.0
2025-10-22,25540.0,25540.0,25540.0,25540.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-23,25540.0,25540.0,25540.0,25540.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-24,25540.0,25540.0,25540.0,25540.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-27,25410.0,25410.0,25410.0,25410.0,2.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-28,25410.0,25410.0,25410.0,25410.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-29,25360.0,25360.0,25360.0,25360.0,2.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,0.0
2025-10-30,25360.0,25550.0,25350.0,25410.0,4.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,50.0,50.0
2025-10-31,25550.0,25950.0,25550.0,25750.0,11.999999999999998,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,200.0,150.0
2025-11-03,25900.0,25900.0,25890.0,25900.0,4.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,-200.0
2025-11-04,26000.0,26000.0,25900.0,25950.0,7.199999999999999,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,-50.0,-50.0
2025-11-05,25950.0,25950.0,25950.0,25950.0,0.0,Dhan HQ Paid API v2 (1-Year Daily),COTTON,568842,INR/bale,0.0,50.0
