Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2026-01-20,1296.0,1305.45,1275.25,1285.65,12340.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-10.35,-22.75
2026-01-21,1291.75,1307.3,1276.0,1279.85,14785.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.9,-1.55
2026-01-22,1283.0,1288.0,1251.05,1273.05,15797.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.95,1.95
2026-01-23,1278.0,1291.35,1269.8,1283.8,9152.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.8,15.75
2026-01-27,1284.0,1284.55,1233.0,1260.8,10058.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-23.2,-29.0
2026-01-28,1270.0,1285.35,1185.2,1277.35,2948.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,7.35,30.55
2026-01-29,1328.4,1411.55,1328.4,1366.55,237.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,38.15,30.8
2026-01-30,1354.7,1360.9,1290.0,1335.5,164.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-19.2,-57.35
2026-02-01,1286.6,1290.0,1176.8,1229.75,13204.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-56.85,-37.65
2026-02-02,1225.05,1249.7,1156.0,1218.95,33293.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.1,50.75
2026-02-03,1225.15,1297.5,1225.15,1283.05,24418.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,57.9,64.0
2026-02-04,1294.35,1302.55,1239.0,1244.6,19871.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-49.75,-107.65
2026-02-05,1239.55,1262.0,1210.05,1228.0,16008.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.55,38.2
2026-02-06,1229.65,1245.35,1212.6,1242.85,13414.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,13.2,24.75
2026-02-09,1245.0,1254.0,1236.3,1249.65,11468.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,4.65,-8.55
2026-02-10,1244.25,1248.0,1230.1,1233.65,8509.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-10.6,-15.25
2026-02-11,1236.05,1271.4,1233.25,1247.9,18231.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,11.85,22.45
2026-02-12,1243.2,1259.0,1202.0,1206.3,20530.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-36.9,-48.75
2026-02-13,1211.6,1225.4,1181.85,1209.5,22023.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.1,34.8
2026-02-16,1200.0,1207.0,1193.1,1198.05,7302.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.95,0.15
2026-02-17,1193.0,1193.0,1140.35,1150.9,20447.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-42.1,-40.15
2026-02-18,1155.7,1184.6,1154.8,1181.35,12589.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,25.65,67.75
2026-02-19,1178.35,1190.5,1146.65,1160.25,18027.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-18.1,-43.75
2026-02-20,1155.05,1174.55,1155.05,1168.15,14778.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,13.1,31.2
2026-02-23,1174.25,1178.95,1162.0,1168.45,6655.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-5.8,-18.9
2026-02-24,1175.55,1185.0,1168.1,1178.0,8997.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,2.45,8.25
