Timestamp,Date,Hour,Commodity,Ticker,Open,High,Low,Close_Futures_LTP,Volume,Hourly_Return_Pct,Futures_Basis_Proxy,Basis_Diff_d1,Unit,Source
2025-08-25 08:00,2025-08-25,8,Gold,GC=F,3415.7,3416.4,3408.6,3409.0,5935,-0.2,-6.7,-12.3,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 09:00,2025-08-25,9,Gold,GC=F,3409.1,3416.5,3406.3,3415.3,11075,0.18,6.2,12.9,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 10:00,2025-08-25,10,Gold,GC=F,3415.3,3420.0,3413.8,3418.7,11836,0.1,3.4,-2.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 11:00,2025-08-25,11,Gold,GC=F,3418.6,3421.5,3416.4,3418.9,6383,0.01,0.3,-3.1,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 12:00,2025-08-25,12,Gold,GC=F,3419.0,3419.2,3416.3,3418.6,3663,-0.01,-0.4,-0.7,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 13:00,2025-08-25,13,Gold,GC=F,3418.7,3419.4,3415.3,3415.5,4448,-0.09,-3.2,-2.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 14:00,2025-08-25,14,Gold,GC=F,3415.6,3418.1,3414.6,3415.4,2194,-0.0,-0.2,3.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 15:00,2025-08-25,15,Gold,GC=F,3415.4,3415.9,3410.1,3410.6,4023,-0.13999999999999999,-4.8,-4.6,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 16:00,2025-08-25,16,Gold,GC=F,3410.7,3411.1,3409.6,3410.7,1795,0.0,0.0,4.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 18:00,2025-08-25,18,Gold,GC=F,3410.8,3411.4,3407.6,3408.4,0,-0.06999999999999999,-2.4,-2.4,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 19:00,2025-08-25,19,Gold,GC=F,3408.2,3408.2,3396.5,3399.8,5408,-0.25,-8.4,-6.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 20:00,2025-08-25,20,Gold,GC=F,3399.7,3434.7,3396.1,3431.1,21823,0.9199999999999999,31.4,39.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 21:00,2025-08-25,21,Gold,GC=F,3431.3,3432.6,3420.5,3424.5,9603,-0.19,-6.8,-38.2,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 22:00,2025-08-25,22,Gold,GC=F,3424.4,3427.8,3420.5,3423.0,4449,-0.04,-1.4,5.4,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 23:00,2025-08-25,23,Gold,GC=F,3422.9,3423.1,3418.0,3420.9,3491,-0.06,-2.0,-0.6,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 00:00,2025-08-26,0,Gold,GC=F,3420.3,3426.5,3420.2,3424.6,3042,0.11,4.3,6.3,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 01:00,2025-08-26,1,Gold,GC=F,3424.9,3426.6,3420.0,3424.2,3276,-0.01,-0.7,-5.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 02:00,2025-08-26,2,Gold,GC=F,3424.0,3424.4,3419.1,3422.6,3972,-0.05,-1.4,-0.7,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 03:00,2025-08-26,3,Gold,GC=F,3422.6,3425.3,3413.1,3423.0,8212,0.01,0.4,1.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 04:00,2025-08-26,4,Gold,GC=F,3423.0,3426.4,3422.1,3422.8,3727,-0.01,-0.2,-0.6,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 05:00,2025-08-26,5,Gold,GC=F,3422.7,3425.4,3415.9,3419.1,7131,-0.11,-3.6,-3.4,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 06:00,2025-08-26,6,Gold,GC=F,3418.9,3422.0,3412.9,3418.4,4622,-0.02,-0.5,3.1,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 07:00,2025-08-26,7,Gold,GC=F,3418.5,3428.3,3417.1,3425.0,8087,0.19,6.5,7.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 08:00,2025-08-26,8,Gold,GC=F,3425.0,3427.7,3418.0,3418.9,8576,-0.18,-6.1,-12.6,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 09:00,2025-08-26,9,Gold,GC=F,3419.1,3425.4,3416.9,3422.2,13114,0.1,3.1,9.2,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 10:00,2025-08-26,10,Gold,GC=F,3422.4,3427.8,3417.9,3427.2,14860,0.15,4.8,1.7,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 11:00,2025-08-26,11,Gold,GC=F,3427.3,3437.5,3425.6,3435.1,14771,0.22999999999999998,7.8,3.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 12:00,2025-08-26,12,Gold,GC=F,3435.2,3435.7,3431.1,3432.1,9085,-0.09,-3.1,-10.9,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 13:00,2025-08-26,13,Gold,GC=F,3432.2,3434.7,3430.3,3430.6,6877,-0.04,-1.6,1.5,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 14:00,2025-08-26,14,Gold,GC=F,3430.5,3434.1,3428.5,3433.9,4125,0.1,3.4,5.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 15:00,2025-08-26,15,Gold,GC=F,3434.1,3439.1,3433.5,3437.7,5919,0.11,3.6,0.2,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 16:00,2025-08-26,16,Gold,GC=F,3437.7,3443.3,3437.4,3443.2,3266,0.16,5.5,1.9,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 18:00,2025-08-26,18,Gold,GC=F,3443.0,3444.3,3438.2,3440.5,0,-0.08,-2.5,-8.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 19:00,2025-08-26,19,Gold,GC=F,3440.4,3442.8,3439.6,3440.7,1260,0.01,0.3,2.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 20:00,2025-08-26,20,Gold,GC=F,3440.6,3443.4,3438.3,3438.7,3673,-0.06,-1.9,-2.2,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-26 21:00,2025-08-26,21,Gold,GC=F,3438.8,3439.2,3434.6,3436.6,5220,-0.06,-2.2,-0.3,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
